audio_file,annotation,high_f,low_f,start_time,end_time
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,61,34,60986.926,60989.772
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,65,25,62521.071,62523.998
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,40Hz,85,47,63096.934,63099.048
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,92,30,64055.79,64059.856
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,78,45,64070.916,64073.925
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,40Hz,91,45,64237.991,64240.024
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,40Hz,91,42,64283.104,64284.811
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,A NE Pacific,91,74,64295.221,64311.079
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,76,32,65734.814,65738.148
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,75,42,65749.127,65752.542
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,72,30,66233.594,66238.392
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,80,27,66246.281,66250.753
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,A NE Pacific,89,77,76797.01,76814.088
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,A NE Pacific,91,76,77944.405,77962.702
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,20Hz,35,17,79333.106,79335.302
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,20Hz,30,19,79346.199,79348.72
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,20Hz,32,17,79378.154,79380.675
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,20Hz,32,18,79416.034,79418.718
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,20Hz,34,17,80094.814,80097.416
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,B NE Pacific,52,13,80427.739,80449.046
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,A NE Pacific,93,77,81056.278,81074.088
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,A NE Pacific,95,74,81190.911,81208.476
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,A NE Pacific,92,76,81344.974,81359.368
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,A NE Pacific,93,77,81480.263,81498.072
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,A NE Pacific,92,76,81757.335,81775.307
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,84,32,94245.462,94250.26
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,40Hz,68,36,96110.968,96112.432
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,70,30,98006.495,98010.48
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,40Hz,65,39,98137.474,98139.019
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,40Hz,113,66,98492.025,98493.733
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,86,29,106586.17,106592.106
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,68,37,106668.284,106670.968
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,70,27,107401.697,107406.251
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,80,28,107473.489,107477.962
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,79,25,107709.423,107714.953
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,93,29,107717.392,107723.979
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,75,30,108384.874,108389.265
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,84,29,108438.043,108441.133
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,64,26,109832.025,109836.498
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,90,29,110308.284,110312.757
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,72,28,110450.724,110456.091
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,82,33,110475.527,110479.349
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,65,42,110482.033,110484.229
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,96,36,110496.422,110500.407
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,80,24,115603.741,115607.726
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,71,51,115751.461,115753.657
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,74,28,115852.594,115856.01
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,40Hz,79,57,116112.513,116114.221
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,75,29,117050.561,117054.546
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,68,24,117201.778,117206.007
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,85,28,121042.51,121047.308
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,76,29,121073.819,121078.699
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,60,25,127469.667,127474.302
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,59,24,127476.091,127480.401
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,59,20,136229.585,136234.139
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,73,24,136236.986,136241.214
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,76,23,136302.841,136308.208
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,79,21,136311.298,136316.422
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,80,29,136318.455,136322.521
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,80,29,136318.455,136322.521
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,73,21,142530.399,142536.01
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,77,26,142537.392,142543.979
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,77,26,142537.392,142543.979
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,80,32,142574.226,142579.187
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,75,36,146266.17,146269.911
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,40Hz,67,47,157304.543,157306.414
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,40Hz,73,48,160905.845,160907.471
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,56,26,200178.775,200183.979
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,40Hz,112,61,203413.895,203415.359
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,20Hz,34,19,207024.462,207026.739
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,20Hz,34,19,207024.462,207026.739
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,20Hz,34,22,207057.804,207060.244
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,40Hz,75,57,235286.739,235288.04
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,40Hz,72,53,242297.148,242298.45
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,40Hz,70,48,243125.443,243126.988
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,40Hz,62,47,245394.871,245396.254
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,40Hz,63,47,245441.057,245442.765
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,40Hz,69,56,245597.66,245598.88
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,93,37,249995.709,249999.937
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,D,72,32,252025.142,252030.021
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,B NE Pacific,53,12,259867.495,259886.118
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,B NE Pacific,83,25,261724.41,261743.846
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,A NE Pacific,96,74,265025.462,265044.248
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,B NE Pacific,85,11,265074.977,265094.25
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,A NE Pacific,95,76,265144.974,265164.654
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,A NE Pacific,94,75,265403.754,265424.166
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,B NE Pacific,83,8,265454.738,265473.198
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,A NE Pacific,94,76,265951.317,265969.777
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,B NE Pacific,83,10,266001.239,266020.024
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,A NE Pacific,96,77,266687.82,266708.395
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,B NE Pacific,70,10,266738.154,266756.207
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,A NE Pacific,94,74,266821.233,266840.181
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,B NE Pacific,86,9,266869.859,266889.376
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,B NE Pacific,102,8,267029.447,267049.046
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,A NE Pacific,96,74,267132.618,267152.949
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,B NE Pacific,103,11,267182.702,267201.894
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,A NE Pacific,97,74,267270.016,267290.591
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,B NE Pacific,100,13,267320.1,267341.163
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,A NE Pacific,99,75,267839.937,267859.943
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,B NE Pacific,84,12,267890.021,267910.189
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,A NE Pacific,95,75,267976.929,267996.69
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,B NE Pacific,85,11,268026.443,268046.042
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,A NE Pacific,96,75,268145.787,268165.223
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,B NE Pacific,83,11,268195.709,268214.819
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,A NE Pacific,98,74,268276.278,268296.365
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,B NE Pacific,85,9,268325.142,268344.741
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,A NE Pacific,98,74,268434.245,268454.088
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,B NE Pacific,82,9,268485.625,268504.979
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,A NE Pacific,96,75,268569.452,268591.247
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,B NE Pacific,81,10,268620.344,268638.642
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,A NE Pacific,96,75,268714.408,268734.169
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,B NE Pacific,83,9,268764.654,268782.057
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,A NE Pacific,98,76,268891.317,268911.485
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,B NE Pacific,71,10,268942.214,268961.488
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,A NE Pacific,95,77,269021.971,269040.268
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,A NE Pacific,95,77,269316.115,269337.015
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,B NE Pacific,84,11,269365.299,269384.898
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,A NE Pacific,94,76,269457.742,269476.852
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,B NE Pacific,83,12,269506.85,269526.042
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,A NE Pacific,95,75,269624.242,269644.085
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,B NE Pacific,53,10,269674.408,269693.356
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,A NE Pacific,94,76,269780.181,269798.886
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,B NE Pacific,53,10,269830.021,269849.539
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,A NE Pacific,93,78,269912.537,269931.323
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,B NE Pacific,68,12,269959.775,269980.187
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,B NE Pacific,54,11,270141.808,270161.325
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,B NE Pacific,66,11,270601.727,270619.943
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,20Hz,25,12,270936.603,270939.287
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,20Hz,29,13,270952.786,270955.633
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,B NE Pacific,66,10,271252.862,271271.811
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,20Hz,35,16,271965.137,271967.658
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,20Hz,31,16,272056.365,272058.642
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,20Hz,32,15,272071.724,272074.326
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,20Hz,33,18,279307.012,279309.371
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,20Hz,37,19,280158.067,280161.564
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,20Hz,33,17,280401.244,280403.765
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,20Hz,33,17,280401.244,280403.765
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,B NE Pacific,66,9,280600.588,280618.723
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,20Hz,34,18,284448.227,284450.585
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,20Hz,38,17,285247.495,285250.26
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,20Hz,35,16,285263.028,285266.443
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,20Hz,36,16,285278.479,285281.813
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,20Hz,29,17,285393.838,285396.603
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,20Hz,29,17,285393.838,285396.603
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\SOCAL34N_sitN_090722_200000.x.wav,20Hz,29,14,285869.284,285871.643
